"","Individuo","Bloque.x","Tratamiento.x","AlturaTallo.x","DiamTallo.x","CobVeg_anc.x","CobVeg_lar.x","Rad.prom.x","Area.cob.x","Bloque.y","Tratamiento.y","AlturaTallo.y","DiamTallo.y","CobVeg_anc.y","CobVeg_lar.y","Rad.prom.y","Area.cob.y","dif.tallo","dif.alt","dif.cob"
"184",413,"B3",5,8,14.7,66,57,30.75,2970.57220351,"B3",5,10,13.5,65,52,29.25,2687.82886468692,0,2,0
"185",414,"B3",5,9,11.9,48,46,23.5,1734.94454294496,"B3",5,12,15.8,63,60,30.75,2970.57220351,3.9,3,1235.62766056504
"186",415,"B3",5,7.3,13.4,47,39,21.5,1452.20120412188,"B3",5,8,12.1,47,25,18,1017.87601976309,0,0.7,0
"187",416,"B3",5,9,12,56,43.5,24.875,1943.9095417939,"B3",5,13,11.4,68,56,31,3019.07054009979,0,4,1075.16099830589
"188",417,"B3",5,7,12.9,58,45,25.75,2083.07227887088,"B3",5,12,11.6,62,42,26,2123.7166338267,0,5,40.644354955818
"189",418,"B3",5,5.5,12.9,57,45,25.5,2042.82062299676,"B3",5,5,11.9,60,62,30.5,2922.4665660019,0,0,879.645943005142
"190",419,"B3",5,8,12.5,47,46,23.25,1698.22717880613,"B3",5,10,11.4,54,53,26.75,2248.00589318435,0,2,549.778714378214
"191",420,"B3",5,5.9,13.2,53,36,22.25,1555.2847130678,"B3",5,6.8,12.2,51,50,25.25,2002.96166620434,0,0.899999999999999,447.676953136546
"192",421,"B3",6,5.2,11.1,32.5,29,15.375,742.6430508775,"B3",6,5,10.1,37,34,17.75,989.798035421634,0,0,247.154984544134
"193",422,"B3",6,3,9.1,44,42,21.5,1452.20120412188,"B3",6,2,10,42,41,20.75,1352.65198691126,0.9,0,0
"194",423,"B3",6,6.3,10.9,52,51,25.75,2083.07227887088,"B3",6,9,12.2,54,49,25.75,2083.07227887088,1.3,2.7,0
"195",424,"B3",6,6,10.8,47,39,21.5,1452.20120412188,"B3",6,9.5,10.4,43,54,24.25,1847.45282985165,0,3.5,395.251625729766
"196",425,"B3",6,7.3,9.5,45,39,21,1385.4423602331,"B3",6,10.5,9.7,59,55,28.5,2551.75863287831,0.199999999999999,3.2,1166.31627264521
"197",426,"B3",6,5,8.6,35,32,16.75,881.413088872786,"B3",6,7.3,9.3,45,43,22,1520.53084433746,0.700000000000001,2.3,639.117755464674
"198",428,"B3",6,7,13.6,39,34,18.25,1046.34670318625,"B3",6,11.5,13.6,54,41,23.75,1772.05460616549,0,4.5,725.707902979242
"199",430,"B3",6,6.5,8.3,45,42,21.75,1486.16967468882,"B3",6,7,11.4,46,45,22.75,1625.97054777357,3.1,0.5,139.800873084746
"200",431,"B3",6,5,13,48,44,23,1661.902513749,"B3",6,5,12,67,52,29.75,2780.50584796782,0,0,1118.60333421882
"201",432,"B3",6,4,9.3,40,35.5,18.875,1119.24147022658,"B3",6,4.5,9.5,59,50,27.25,2332.82889483127,0.199999999999999,0.5,1213.58742460469
"202",433,"B3",6,5,10.8,46,36,20.5,1320.25431267111,"B3",6,6,11.2,49,46,23.75,1772.05460616549,0.399999999999999,1,451.800293494382
"203",433,"B3",6,7,10.9,60,50,27.5,2375.82944427728,"B3",6,6,11.2,49,46,23.75,1772.05460616549,0.299999999999999,0,0
"204",434,"B3",6,4,10.4,35,32,16.75,881.413088872786,"B3",6,3,9.6,48,45,23.25,1698.22717880613,0,0,816.814089933346
"205",435,"B3",6,5,10,42,34,19,1134.11494794592,"B3",6,8.7,10.8,56,45,25.25,2002.96166620434,0.800000000000001,3.7,868.846718258427
"206",436,"B3",6,6.3,12.3,48,47,23.75,1772.05460616549,"B3",6,10,9.8,57,55,28,2463.0086404144,0,3.7,690.954034248905
"207",437,"B3",6,7,10.9,60,50,27.5,2375.82944427728,"B3",6,8,12.4,70,67,34.25,3685.28453220168,1.5,1,1309.4550879244
"208",439,"B3",6,5.5,10.2,41,34,18.75,1104.46616727766,"B3",6,9.5,10,38,37,18.75,1104.46616727766,0,4,0
"209",440,"B3",6,6.3,9.8,52,48,25,1963.49540849362,"B3",6,11,10.3,67,56,30.75,2970.57220351,0.5,4.7,1007.07679501638
"210",441,"B3",6,5.7,9.7,38,33,17.75,989.798035421634,"B3",6,11,12.2,49,47,24,1809.55736846772,2.5,5.3,819.759333046087
"211",442,"B3",6,5.2,10.6,51,36,21.75,1486.16967468882,"B3",6,5.5,13.3,56,49,26.25,2164.75368786422,2.7,0.3,678.584013175395
"212",443,"B3",6,6.5,9.7,43,37,20,1256.63706143592,"B3",6,9.5,11.1,50,46,24,1809.55736846772,1.4,3,552.920307031804
"213",444,"B3",6,5.5,10.1,46,33,19.75,1225.41748444087,"B3",6,10.3,12.3,43,39,20.5,1320.25431267111,2.2,4.8,94.8368282302417
"214",445,"B3",1,6.5,8.9,36,25,15.25,730.616641500476,"B3",1,11.5,9.1,60,50,27.5,2375.82944427728,0.199999999999999,5,1645.2128027768
"215",446,"B3",1,5.5,9.8,38,36,18.5,1075.21008569111,"B3",1,10,10.5,45,44,22.25,1555.2847130678,0.699999999999999,4.5,480.07462737669
"216",447,"B3",1,5.5,8.7,36,30,16.5,855.298599939821,"B3",1,5.5,9.5,53,46,24.75,1924.4218498646,0.800000000000001,0,1069.12324992478
"217",448,"B3",1,5.5,9,53,42,23.75,1772.05460616549,"B3",1,8.5,9.2,58,54,28,2463.0086404144,0.199999999999999,3,690.954034248905
"218",449,"B3",1,3,10.4,46,40,21.5,1452.20120412188,"B3",1,8,14.2,75,63,34.5,3739.28065593525,3.8,5,2287.07945181337
"219",450,"B3",1,5.5,11.1,60,55,28.75,2596.72267773281,"B3",1,11.5,12.3,64,63,31.75,3166.92174435936,1.2,6,570.199066626547
"220",451,"B3",1,5.5,11,61,44,26.25,2164.75368786422,"B3",1,11.5,12.7,57,56,28.25,2507.1872871055,1.7,6,342.433599241288
"221",452,"B3",1,7,12.5,53,40,23.25,1698.22717880613,"B3",1,7,11.3,57,55,28,2463.0086404144,0,0,764.781461608265
"222",455,"B3",1,7.5,10.4,49,37,21.5,1452.20120412188,"B3",1,12,11.2,60,57,29.25,2687.82886468692,0.799999999999999,4.5,1235.62766056504
"223",457,"B3",1,4.5,11.6,51,44,23.75,1772.05460616549,"B3",1,3.5,11,77,64,35.25,3903.62522162617,0,0,2131.57061546067
"224",458,"B3",1,5.3,13.3,44,40,21,1385.4423602331,"B3",1,7.5,11.1,48,47,23.75,1772.05460616549,0,2.2,386.612245932394
"225",459,"B3",1,6.5,10.8,45,42,21.75,1486.16967468882,"B3",1,11,14.4,48,41,22.25,1555.2847130678,3.6,4.5,69.1150383789754
"226",460,"B3",1,8,10,51,46,24.25,1847.45282985165,"B3",1,11.5,9.5,58,47,26.25,2164.75368786422,0,3.5,317.300858012569
"227",461,"B3",1,4,10.1,42,41,20.75,1352.65198691126,"B3",1,8.7,7.5,57,54,27.75,2419.22269280499,0,4.7,1066.57070589373
"228",462,"B3",1,5.5,12.5,46,45,22.75,1625.97054777357,"B3",1,10,11.9,58,57,28.75,2596.72267773281,0,4.5,970.752129959246
"229",463,"B3",1,3.2,10.6,44,33,19.25,1164.15642769587,"B3",1,7,12.1,77,33,27.5,2375.82944427728,1.5,3.8,1211.67301658141
"230",464,"B3",1,6.5,13.1,64,50,28.5,2551.75863287831,"B3",1,9,12.4,72,57,32.25,3267.45270927423,0,2.5,715.694076395925
"231",465,"B3",4,4.3,8,55,45,25,1963.49540849362,"B3",4,10,10.7,53,49,25.5,2042.82062299676,2.7,5.7,79.3252145031422
"232",466,"B3",4,6.5,12.3,51,47,24.5,1885.74099031727,"B3",4,11.3,10.5,52,49,25.25,2002.96166620434,0,4.8,117.220675887069
"233",467,"B3",4,6.5,10.8,45,43,22,1520.53084433746,"B3",4,9.5,13.1,61,52,28.25,2507.1872871055,2.3,3,986.656442768044
"234",468,"B3",4,5,11.3,54,42,24,1809.55736846772,"B3",4,7.5,10.9,64,57,30.25,2874.75362757551,0,2.5,1065.19625910779
"235",469,"B3",4,9.5,13.4,50,42,23,1661.902513749,"B3",4,13.5,12.8,62,54,29,2642.07942166902,0,4,980.176907920016
"236",470,"B3",4,9,14.4,62,49,27.75,2419.22269280499,"B3",4,14.2,13,80,60,35,3848.4510006475,0,5.2,1429.22830784251
"237",471,"B3",4,1,12.5,43,42,21.25,1418.62543263664,"B3",4,7.5,9.3,56,38,23.5,1734.94454294496,0,6.5,316.319110308322
"238",472,"B3",4,9,14.6,50,48,24.5,1885.74099031727,"B3",4,10.3,13,78,66,36,4071.50407905237,0,1.3,2185.7630887351
"239",473,"B3",4,7.5,11.2,54,33,21.75,1486.16967468882,"B3",4,13.5,12,66,65,32.75,3369.5544705159,0.800000000000001,6,1883.38479582708
"240",474,"B3",4,6,12.7,48,40,22,1520.53084433746,"B3",4,8,13.4,66,65,32.75,3369.5544705159,0.700000000000001,2,1849.02362617844
"241",475,"B3",4,4.5,10.8,50,43,23.25,1698.22717880613,"B3",4,10.5,10.7,80,62,35.5,3959.19214168654,0,6,2260.9649628804
"242",476,"B3",4,6.2,13,43,40,20.75,1352.65198691126,"B3",4,10.5,10.5,65,60,31.25,3067.96157577128,0,4.3,1715.30958886003
"243",477,"B3",4,7,12.1,52,47,24.75,1924.4218498646,"B3",4,12,11.5,73,69,35.5,3959.19214168654,0,5,2034.77029182194
"244",478,"B3",4,4,9.9,47,43,22.5,1590.43128087983,"B3",4,3.5,12.8,49,36,21.25,1418.62543263664,2.9,0,0
"245",479,"B3",4,7,9.1,60,49,27.25,2332.82889483127,"B3",4,11,11.8,87,75,40.5,5152.99735005066,2.7,4,2820.16845521939
"246",480,"B3",4,6.5,12.8,60,53,28.25,2507.1872871055,"B3",4,17,13.9,79,60,34.75,3793.66947875052,1.1,10.5,1286.48219164502
"247",481,"B3",4,5,9.2,36,28,16,804.247719318987,"B3",4,6.5,9.3,50,42,23,1661.902513749,0.100000000000001,1.5,857.654794430013
"248",482,"B3",4,7,11.7,48,45,23.25,1698.22717880613,"B3",4,11,10.3,57,40,24.25,1847.45282985165,0,4,149.225651045515
"249",483,"B3",4,5.5,14.2,53,52,26.25,2164.75368786422,"B3",4,12,13.1,91,65,39,4778.36242611007,0,6.5,2613.60873824586
"250",484,"B3",4,6.5,13,60,40,25,1963.49540849362,"B3",4,12,12.1,58,55,28.25,2507.1872871055,0,5.5,543.691878611884
"251",485,"B3",4,7.5,11.4,66,54,30,2827.43338823081,"B3",4,14,12.9,82,75,39.25,4839.81983239593,1.5,6.5,2012.38644416511
"252",486,"B3",4,7,11.7,66,51,29.25,2687.82886468692,"B3",4,8.5,13.5,79,68,36.75,4242.91722821387,1.8,1.5,1555.08836352695
"253",487,"B3",2,7,13.4,47,40,21.75,1486.16967468882,"B3",2,15,13,65,58,30.75,2970.57220351,0,8,1484.40252882118
"254",488,"B3",2,8,13.8,46,37,20.75,1352.65198691126,"B3",2,17,12.9,82,62,36,4071.50407905237,0,9,2718.85209214112
"255",490,"B3",2,9.7,16.3,68,57,31.25,3067.96157577128,"B3",2,15.5,16.5,74,71,36.25,4128.24909635784,0.199999999999999,5.8,1060.28752058656
"256",491,"B3",2,4.7,11.7,64,49,28.25,2507.1872871055,"B3",2,7.5,12.1,79,70,37.25,4359.15615639669,0.4,2.8,1851.96886929118
"257",492,"B3",2,7.5,14.5,53,49,25.5,2042.82062299676,"B3",2,13.5,12,67,65,33,3421.19439975928,0,6,1378.37377676252
"258",493,"B3",2,7.5,16.9,59,50,27.25,2332.82889483127,"B3",2,15.5,13.1,67,57,31,3019.07054009979,0,8,686.241645268521
"259",494,"B3",2,7.3,13.2,48,42,22.5,1590.43128087983,"B3",2,13.5,12.3,58,49,26.75,2248.00589318435,0,6.2,657.574612304514
"260",495,"B3",2,5.3,10.6,58,49,26.75,2248.00589318435,"B3",2,16,11.7,70,60,32.5,3318.30724035422,1.1,10.7,1070.30134716987
"261",496,"B3",2,6,12.3,68,49,29.25,2687.82886468692,"B3",2,10.5,13.2,80,67,36.75,4242.91722821387,0.899999999999999,4.5,1555.08836352695
"262",497,"B3",2,7,12.7,56,53,27.25,2332.82889483127,"B3",2,14.5,11.3,78,63,35.25,3903.62522162617,0,7.5,1570.7963267949
"263",498,"B3",2,2.5,5.9,25,23,12,452.38934211693,"B3",2,5,3.8,30,24,13.5,572.55526111674,0,2.5,120.16591899981
"264",499,"B3",2,8.5,14.6,50,45,23.75,1772.05460616549,"B3",2,21.5,13.6,79,69,37,4300.84034276443,0,13,2528.78573659893
"265",500,"B3",2,7.5,12.2,49,49,24.5,1885.74099031727,"B3",2,12,11.9,68,56,31,3019.07054009979,0,4.5,1133.32954978252
"266",501,"B3",2,8.5,17.3,57,56,28.25,2507.1872871055,"B3",2,11,10.7,74,67,35.25,3903.62522162617,0,2.5,1396.43793452066
"267",502,"B3",2,10,14.4,67,55,30.5,2922.4665660019,"B3",2,19,14.3,83,63,36.5,4185.386812745,0,9,1262.9202467431
"268",503,"B3",2,6.2,15.4,55,48,25.75,2083.07227887088,"B3",2,13,14.2,70,56,31.5,3117.24531052447,0,6.8,1034.17303165359
"269",504,"B3",2,6.5,15.5,50,46,24,1809.55736846772,"B3",2,12.5,13.2,72,63,33.75,3578.47038197962,0,6,1768.9130135119
"270",505,"B3",2,6.5,12.3,66,54,30,2827.43338823081,"B3",2,13,12.6,92,85,44.25,6151.43476526966,0.299999999999999,6.5,3324.00137703885
"271",506,"B3",2,7.5,12.1,77,60,34.25,3685.28453220168,"B3",2,13.5,11.3,75,70,36.25,4128.24909635784,0,6,442.964564156161
"272",507,"B4",7,7,13.6,58,42,25,1963.49540849362,"B4",7,17.7,8.5,61,73,33.5,3525.65235549115,0,10.7,1562.15694699752
"273",508,"B4",7,4,10.5,53,42,23.75,1772.05460616549,"B4",7,10.8,6.5,48,46,23.5,1734.94454294496,0,6.8,0
"274",509,"B4",7,7,9.1,62,63,31.25,3067.96157577128,"B4",7,12.3,14.5,68,63,32.75,3369.5544705159,5.4,5.3,301.59289474462
"275",510,"B4",7,2.5,12,78,59,34.25,3685.28453220168,"B4",7,12.6,17.5,89,79.5,42.125,5574.8052511803,5.5,10.1,1889.52071897862
"276",512,"B4",7,5.5,11.2,44,42,21.5,1452.20120412188,"B4",7,12.3,10,71,56,31.75,3166.92174435936,0,6.8,1714.72054023748
"277",513,"B4",7,3.5,11.2,62,54,29,2642.07942166902,"B4",7,10,13.5,36.5,38,18.625,1089.78903909917,2.3,6.5,0
"278",514,"B4",7,8.5,11.2,49,47,24,1809.55736846772,"B4",7,14.8,16,87,73.5,40.125,5058.01325966478,4.8,6.3,3248.45589119706
"279",515,"B4",7,3,7.5,30,30,15,706.858347057703,"B4",7,8.1,7,40,37,19.25,1164.15642769587,0,5.1,457.298080638164
"280",516,"B4",7,4,8.9,47,33,20,1256.63706143592,"B4",7,9.8,11.5,46,55,25.25,2002.96166620434,2.6,5.8,746.324604768425
"281",517,"B4",7,5.5,10.9,42,38,20,1256.63706143592,"B4",7,13.9,11.3,49,45,23.5,1734.94454294496,0.4,8.4,478.307481509046
"282",518,"B4",7,5,10,45,35,20,1256.63706143592,"B4",7,10.9,15,62,54,29,2642.07942166902,5,5.9,1385.4423602331
"283",519,"B4",7,6,10.6,60,55,28.75,2596.72267773281,"B4",7,11.3,14.5,73,69,35.5,3959.19214168654,3.9,5.3,1362.46946395372
"284",520,"B4",7,2.5,9.3,37,35,18,1017.87601976309,"B4",7,11.4,6,50,41,22.75,1625.97054777357,0,8.9,608.094528010474
"285",521,"B4",7,4.5,9.6,36,33,17.25,934.820163983813,"B4",7,10,7.5,49,43,23,1661.902513749,0,5.5,727.082349765188
"286",522,"B4",7,3.5,7,34,33,16.75,881.413088872786,"B4",7,9.4,6.5,50,47,24.25,1847.45282985165,0,5.9,966.039740978861
"287",523,"B4",7,5,9.9,64,46,27.5,2375.82944427728,"B4",7,12.9,12,56,57.5,28.375,2529.42387260669,2.1,7.9,153.594428329413
"288",524,"B4",7,6.5,9.4,50,47,24.25,1847.45282985165,"B4",7,11.3,9,57,54,27.75,2419.22269280499,0,4.8,571.769862953342
"289",525,"B4",7,3.5,7.7,29,28,14.25,637.939658219577,"B4",7,9.7,5.5,49,41,22.5,1590.43128087983,0,6.2,952.491622660255
"290",526,"B4",7,3.5,9.7,18,14,8,201.061929829747,"B4",7,8.7,5.2,25,17.5,10.625,354.65635815916,0,5.2,153.594428329413
"291",527,"B4",7,4,6.3,30,24,13.5,572.55526111674,"B4",7,5.7,7.5,39,33,18,1017.87601976309,1.2,1.7,445.320758646353
"292",528,"B4",6,7.5,11.9,81,51,33,3421.19439975928,"B4",6,13,12.7,80,81,40.25,5089.57644835631,0.799999999999999,5.5,1668.38204859703
"293",529,"B4",6,6,13.2,57,49,26.5,2206.18344098343,"B4",6,11.5,14,69,72,35.25,3903.62522162617,0.800000000000001,5.5,1697.44178064274
"294",530,"B4",6,9.5,13,67,63,32.5,3318.30724035422,"B4",6,15,16.3,65,62,31.75,3166.92174435936,3.3,5.5,0
"295",531,"B4",6,6.5,12.7,62,48,27.5,2375.82944427728,"B4",6,10.5,12.8,59,79,34.5,3739.28065593525,0.100000000000001,4,1363.45121165797
"296",532,"B4",6,8,11.3,65,43,27,2290.22104446696,"B4",6,14.5,12.9,83,84,41.75,5475.99234474786,1.6,6.5,3185.7713002809
"297",533,"B4",6,7,16.1,66,50,29,2642.07942166902,"B4",6,13.5,17.7,91,87,44.5,6221.13885227119,1.6,6.5,3579.05943060217
"298",535,"B4",6,4,10.6,53,47,25,1963.49540849362,"B4",6,9,10.4,41,37,19.5,1194.59060652752,0,5,0
"299",536,"B4",6,3,10.2,48,39,21.75,1486.16967468882,"B4",6,5.5,8.6,37,42,19.75,1225.41748444087,0,2.5,0
"300",537,"B4",6,6.5,13.2,38,42,20,1256.63706143592,"B4",6,8.5,14.2,52,58,27.5,2375.82944427728,1,2,1119.19238284136
"301",538,"B4",6,5.7,15,77,54,32.75,3369.5544705159,"B4",6,8.5,13.6,70,77,36.75,4242.91722821387,0,2.8,873.362757697963
"302",539,"B4",6,6,12,52,42,23.5,1734.94454294496,"B4",6,12.1,13.4,80,52,33,3421.19439975928,1.4,6.1,1686.24985681432
"303",540,"B4",6,5,11.3,45,42,21.75,1486.16967468882,"B4",6,5,9.2,27,42,17.25,934.820163983813,0,0,0
"304",541,"B4",6,6.5,14,52,50,25.5,2042.82062299676,"B4",6,5,12.6,52,46,24.5,1885.74099031727,0,0,0
"305",542,"B4",6,5.5,10.8,40,38,19.5,1194.59060652752,"B4",6,5.5,13.2,65,48,28.25,2507.1872871055,2.4,0,1312.59668057799
"306",542,"B4",6,5.5,10.8,40,38,19.5,1194.59060652752,"B4",6,7.5,11.7,62,53,28.75,2596.72267773281,0.899999999999999,2,1402.13207120529
"307",543,"B4",6,8,12.7,66,58,31,3019.07054009979,"B4",6,9.5,21.6,65,56,30.25,2874.75362757551,8.9,1.5,0
"308",544,"B4",6,7.5,13.1,59,43,25.5,2042.82062299676,"B4",6,5,11.5,57,59,29,2642.07942166902,0,0,599.258798672253
"309",545,"B4",6,6.5,13.1,69,62,32.75,3369.5544705159,"B4",6,5,14.1,72,52,31,3019.07054009979,1,0,0
"310",549,"B4",2,7.5,15.6,60,58,29.5,2733.97100678652,"B4",2,7.5,14.3,60,49,27.25,2332.82889483127,0,0,0
"311",551,"B4",2,6.5,13.6,43,40,20.75,1352.65198691126,"B4",2,5,12.3,36,35,17.75,989.798035421634,0,0,0
"312",553,"B4",2,3,13.7,47,40,21.75,1486.16967468882,"B4",2,4.5,12.2,47,46,23.25,1698.22717880613,0,1.5,212.057504117311
"313",555,"B4",2,5.3,11.2,42,39,20.25,1288.24933751266,"B4",2,4,10.7,36,34,17.5,962.112750161874,0,0,0
"314",558,"B4",2,6.5,13,40,33,18.25,1046.34670318625,"B4",2,6.5,12.6,46,39,21.25,1418.62543263664,0,0,372.27872945039
"315",559,"B4",2,5.5,8.5,43,38,20.25,1288.24933751266,"B4",2,7.5,9.8,60,56,29,2642.07942166902,1.3,2,1353.83008415635
"316",559,"B4",2,5.5,8.5,43,38,20.25,1288.24933751266,"B4",2,7.5,11.5,62,55,29.25,2687.82886468692,3,2,1399.57952717425
"317",560,"B4",2,10,11.8,102,67,42.25,5607.93923619863,"B4",2,14.5,13.3,76,81,39.25,4839.81983239593,1.5,4.5,0
"318",562,"B4",2,4.5,12.2,37,32,17.25,934.820163983813,"B4",2,5.5,12.5,36,29,16.25,829.576810088555,0.300000000000001,1,0
"319",563,"B4",2,6,12.1,50,39,22.25,1555.2847130678,"B4",2,7,12.6,50,47,24.25,1847.45282985165,0.5,1,292.168116783851
"320",565,"B4",5,8,11.6,49,41,22.5,1590.43128087983,"B4",5,10.5,14.9,43,42,21.25,1418.62543263664,3.3,2.5,0
"321",566,"B4",5,6,8.8,45,42,21.75,1486.16967468882,"B4",5,9.5,17,64,61,31.25,3067.96157577128,8.2,3.5,1581.79190108246
"322",567,"B4",5,7.7,10.6,59,53,28,2463.0086404144,"B4",5,10.5,15.4,66,45,27.75,2419.22269280499,4.8,2.8,0
"323",567,"B4",5,7.7,10.6,59,53,28,2463.0086404144,"B4",2,11.5,12.5,62,52,28.5,2551.75863287831,1.9,3.8,88.7499924639119
"324",568,"B4",5,5,7.2,40,37,19.25,1164.15642769587,"B4",5,5,16.4,50,48,24.5,1885.74099031727,9.2,0,721.584562621406
"325",569,"B4",5,6.5,10.7,47,47,23.5,1734.94454294496,"B4",5,11,13.3,42.5,49,22.875,1643.88744337607,2.6,4.5,0
"326",570,"B4",5,7,12.5,52,50,25.5,2042.82062299676,"B4",5,7.5,17.8,71,49,30,2827.43338823081,5.3,0.5,784.612765234051
"327",571,"B4",5,5.5,9.1,44,36,20,1256.63706143592,"B4",5,6.5,11.7,45,35,20,1256.63706143592,2.6,1,0
"328",572,"B4",5,7.5,13.8,62,59,30.25,2874.75362757551,"B4",5,12.5,15.5,70,50,30,2827.43338823081,1.7,5,0
"329",574,"B4",5,7.5,11.6,50,42,23,1661.902513749,"B4",5,9.3,10.8,64,44,27,2290.22104446696,0,1.8,628.318530717959
"330",576,"B4",5,4.5,9.5,43,40,20.75,1352.65198691126,"B4",5,7.3,9.8,33.5,37,17.625,975.906305406542,0.300000000000001,2.8,0
"331",577,"B4",5,5,11.7,48,43,22.75,1625.97054777357,"B4",5,9,17,34,38,18,1017.87601976309,5.3,4,0
"332",578,"B4",5,8,11.3,49,45,23.5,1734.94454294496,"B4",5,10,16.6,59.5,75,33.625,3552.01228135017,5.3,2,1817.06773840521
"333",579,"B4",5,5,13.3,49,47,24,1809.55736846772,"B4",5,6.5,16.8,65,62,31.75,3166.92174435936,3.5,1.5,1357.36437589164
"334",581,"B4",5,6,12.3,37,28,16.25,829.576810088555,"B4",5,11.5,13.8,35,39,18.5,1075.21008569111,1.5,5.5,245.633275602552
"335",583,"B4",5,6.5,9.5,40,39,19.75,1225.41748444087,"B4",5,11,13.6,52,48,25,1963.49540849362,4.1,4.5,738.077924052752
"336",584,"B4",5,6.7,10.8,50,43,23.25,1698.22717880613,"B4",5,6.8,15.8,70,46,29,2642.07942166902,5,0.0999999999999996,943.852242862883
"337",585,"B4",5,6.5,11.1,56,42,24.5,1885.74099031727,"B4",5,18.5,14.5,55,54,27.25,2332.82889483127,3.4,12,447.087904513997
"338",586,"B4",5,8.5,11.9,60,56,29,2642.07942166902,"B4",5,8.5,14.5,66,58,31,3019.07054009979,2.6,0,376.991118430775
"339",587,"B4",4,3,9.7,34,29,15.75,779.311327631118,"B4",4,6,13.1,39,29,17,907.92027688745,3.4,3,128.608949256332
"340",588,"B4",4,4,12,55,43,24.5,1885.74099031727,"B4",4,7,13.5,47,47,23.5,1734.94454294496,1.5,3,0
"341",589,"B4",4,6.5,11.8,49,43,23,1661.902513749,"B4",4,7.8,18,43,49,23,1661.902513749,6.2,1.3,0
"342",590,"B4",4,5.5,11.8,38,37,18.75,1104.46616727766,"B4",4,9,13.8,59,43,25.5,2042.82062299676,2,3.5,938.354455719101
"343",591,"B4",4,5,9.9,45,40,21.25,1418.62543263664,"B4",4,7.5,10.5,54,43,24.25,1847.45282985165,0.6,2.5,428.827397215007
"344",592,"B4",4,3.5,11.2,38,35,18.25,1046.34670318625,"B4",4,5,14.2,32,30,15.5,754.767635024948,3,1.5,0
"345",593,"B4",4,5,11,45,43,22,1520.53084433746,"B4",4,12,16.5,45,43,22,1520.53084433746,5.5,7,0
"346",594,"B4",4,6.5,11.7,47,34,20.25,1288.24933751266,"B4",4,7.5,17.5,44,45,22.25,1555.2847130678,5.8,1,267.035375555132
"347",594,"B4",4,6.5,11.7,47,34,20.25,1288.24933751266,"B4",4,7.8,15.2,48,37,21.25,1418.62543263664,3.5,1.3,130.376095123976
"348",595,"B4",4,4.5,10.9,52,48,25,1963.49540849362,"B4",4,8.3,12,54.5,55,27.375,2354.28008216906,1.1,3.8,390.784673675443
"349",596,"B4",4,6,9.4,47,45,23,1661.902513749,"B4",4,8,10.2,46,47,23.25,1698.22717880613,0.799999999999999,2,36.3246650571321
"350",597,"B4",4,3.5,7.7,42,39,20.25,1288.24933751266,"B4",4,6,17.3,42,43,21.25,1418.62543263664,9.6,2.5,130.376095123976
"351",599,"B4",4,4.3,11.1,47,42,22.25,1555.2847130678,"B4",4,6,16.1,44,47,22.75,1625.97054777357,5,1.7,70.6858347057703
"352",600,"B4",4,2.5,11.5,52,43,23.75,1772.05460616549,"B4",4,8,11.6,45,38,20.75,1352.65198691126,0.0999999999999996,5.5,0
"353",601,"B4",4,4.3,10,35,30,16.25,829.576810088555,"B4",4,4.3,14.7,30,40.5,17.625,975.906305406542,4.7,0,146.329495317987
"354",602,"B4",4,7.5,12,53,49,25.5,2042.82062299676,"B4",4,8.5,9.9,50,53,25.75,2083.07227887088,0,1,40.2516558741193
"355",603,"B4",4,5.5,11.2,51,37,22,1520.53084433746,"B4",4,5.5,10.4,66,40,26.5,2206.18344098343,0,0,685.652596645972
"356",604,"B4",4,7,15.2,59,44,25.75,2083.07227887088,"B4",4,12.5,13.4,70,73,35.75,4015.1517608286,0,5.5,1932.07948195772
"357",605,"B4",4,4.5,12.4,40,39,19.75,1225.41748444087,"B4",4,7.3,14,54.5,39,23.375,1716.53677349034,1.6,2.8,491.119289049467
"358",606,"B4",4,7.5,11.7,57,55,28,2463.0086404144,"B4",4,7,14.9,60,55,28.75,2596.72267773281,3.2,0,133.714037318416
"359",607,"B4",4,3.5,9.1,44,33,19.25,1164.15642769587,"B4",4,3.5,9.4,45,35,20,1256.63706143592,0.300000000000001,0,92.4806337400496
"360",608,"B4",4,5.5,8.4,43,47,22.5,1590.43128087983,"B4",4,8.3,16.9,67,51,29.5,2733.97100678652,8.5,2.8,1143.53972590668
"361",609,"B4",4,7,11.3,49,47,24,1809.55736846772,"B4",4,14.5,12.5,56,50,26.5,2206.18344098343,1.2,7.5,396.626072515711
"362",610,"B4",3,3.5,5.7,36,28,16,804.247719318987,"B4",3,7.7,9.1,52,47,24.75,1924.4218498646,3.4,4.2,1120.17413054561
"363",611,"B4",3,3,6.3,39,27,16.5,855.298599939821,"B4",3,6,10.2,44,34.5,19.625,1209.95495809898,3.9,3,354.65635815916
"364",612,"B4",3,2,7.9,35,32,16.75,881.413088872786,"B4",3,5,9.7,51,40,22.75,1625.97054777357,1.8,3,744.557458900781
"365",613,"B4",3,6.5,7.6,40,39,19.75,1225.41748444087,"B4",3,10.5,11,49,45,23.5,1734.94454294496,3.4,4,509.527058504095
"366",614,"B4",3,3.3,6.9,31,27,14.5,660.519855417254,"B4",3,3.8,9.4,46,43.5,22.375,1572.8089095886,2.5,0.5,912.289054171349
