"","Individuo","Bloque.x","Tratamiento.x","AlturaTallo.x","DiamTallo.x","CobVeg_anc.x","CobVeg_lar.x","Rad.prom.x","Area.cob.x","Bloque.y","Tratamiento.y","AlturaTallo.y","DiamTallo.y","CobVeg_anc.y","CobVeg_lar.y","Rad.prom.y","Area.cob.y","dif.tallo","dif.alt","dif.cob"
"359",583,"B4",5,4.5,10.8,33,29.5,15.625,766.990393942821,"B4",5,6.5,9.5,40,39,19.75,1225.41748444087,0,2,458.427090498048
"360",584,"B4",5,4.2,9.6,36,33,17.25,934.820163983813,"B4",5,6.7,10.8,50,43,23.25,1698.22717880613,1.2,2.5,763.40701482232
"361",585,"B4",5,5.2,11.2,28,27,13.75,593.95736106932,"B4",5,6.5,11.1,56,42,24.5,1885.74099031727,0,1.3,1291.78362924795
"362",586,"B4",5,4.3,10.4,42,38,20,1256.63706143592,"B4",5,8.5,11.9,60,56,29,2642.07942166902,1.5,4.2,1385.4423602331
"363",587,"B4",4,2.3,5.1,18,11.5,7.375,170.873187924157,"B4",4,3,9.7,34,29,15.75,779.311327631118,4.6,0.7,608.438139706961
"364",588,"B4",3,4,12,38,32,17.5,962.112750161874,"B4",4,4,12,55,43,24.5,1885.74099031727,0,0,923.628240155399
"365",589,"B4",4,4.5,11.8,35,32,16.75,881.413088872786,"B4",4,6.5,11.8,49,43,23,1661.902513749,0,2,780.489424876214
"366",590,"B4",4,4,11.8,35,31,16.5,855.298599939821,"B4",4,5.5,11.8,38,37,18.75,1104.46616727766,0,1.5,249.167567337841
"367",591,"B4",4,3.5,8.2,35,28,15.75,779.311327631118,"B4",4,5,9.9,45,40,21.25,1418.62543263664,1.7,1.5,639.314105005523
"368",592,"B4",4,4,12,40,37,19.25,1164.15642769587,"B4",4,3.5,11.2,38,35,18.25,1046.34670318625,0,0,0
"369",593,"B4",4,3,11.3,33,33,16.5,855.298599939821,"B4",4,5,11,45,43,22,1520.53084433746,0,2,665.232244397639
"370",594,"B4",4,3,11.8,41,36,19.25,1164.15642769587,"B4",4,6.5,11.7,47,34,20.25,1288.24933751266,0,3.5,124.092909816797
"371",595,"B4",4,3.5,11.8,41,35,19,1134.11494794592,"B4",4,4.5,10.9,52,48,25,1963.49540849362,0,1,829.380460547706
"372",596,"B4",4,3.5,9.3,31,24,13.75,593.95736106932,"B4",4,6,9.4,47,45,23,1661.902513749,0.0999999999999996,2.5,1067.94515267968
"373",597,"B4",4,3.2,7.6,32,25,14.25,637.939658219577,"B4",4,3.5,7.7,42,39,20.25,1288.24933751266,0.100000000000001,0.3,650.309679293087
"374",598,"B4",4,4.5,10.4,37,33,17.5,962.112750161874,"B4",4,5,10.4,35,34,17.25,934.820163983813,0,0.5,0
"375",599,"B4",4,4.3,11.5,41,38,19.75,1225.41748444087,"B4",4,4.3,11.1,47,42,22.25,1555.2847130678,0,0,329.867228626928
"376",600,"B4",4,2,9.1,35,34,17.25,934.820163983813,"B4",4,2.5,11.5,52,43,23.75,1772.05460616549,2.4,0.5,837.23444218168
"377",601,"B4",4,3.5,11.2,36,18,13.5,572.55526111674,"B4",4,4.3,10,35,30,16.25,829.576810088555,0,0.8,257.021548971815
"378",602,"B4",4,5.3,11.6,47,34,20.25,1288.24933751266,"B4",4,7.5,12,53,49,25.5,2042.82062299676,0.4,2.2,754.571285484098
"379",603,"B4",4,3.5,9.8,33,30,15.75,779.311327631118,"B4",4,5.5,11.2,51,37,22,1520.53084433746,1.4,2,741.219516706342
"380",604,"B4",4,5,15.2,49,44,23.25,1698.22717880613,"B4",4,7,15.2,59,44,25.75,2083.07227887088,0,2,384.84510006475
"381",605,"B4",4,4,10,34.5,33,16.875,894.617595494906,"B4",4,4.5,12.4,40,39,19.75,1225.41748444087,2.4,0.5,330.799888945963
"382",606,"B4",4,4,11.8,42,38,20,1256.63706143592,"B4",4,7.5,11.7,57,55,28,2463.0086404144,0,3.5,1206.37157897848
"383",607,"B4",4,2.3,9.1,41,25,16.5,855.298599939821,"B4",4,3.5,9.1,44,33,19.25,1164.15642769587,0,1.2,308.857827756047
"384",608,"B4",4,2.8,8.7,35,28,15.75,779.311327631118,"B4",4,5.5,8.4,43,47,22.5,1590.43128087983,0,2.7,811.119953248715
"385",609,"B4",4,4.3,12,39.5,35,18.625,1089.78903909917,"B4",4,7,11.3,49,47,24,1809.55736846772,0,2.7,719.768329368549
"386",610,"B4",3,2,5,26,18,11,380.132711084365,"B4",3,3.5,5.7,36,28,16,804.247719318987,0.7,1.5,424.115008234622
"387",611,"B4",3,2,6,23,17,10,314.159265358979,"B4",3,3,6.3,39,27,16.5,855.298599939821,0.3,1,541.139334580842
"388",612,"B4",3,3,7.4,22,13,8.75,240.528187540469,"B4",3,2,7.9,35,32,16.75,881.413088872786,0.5,0,640.884901332318
"389",613,"B4",3,4.2,7.5,27,26,13.25,551.545860245858,"B4",3,6.5,7.6,40,39,19.75,1225.41748444087,0.0999999999999996,2.3,673.871624195011
"390",614,"B4",3,2.3,4.6,21.5,15.5,9.25,268.802521422777,"B4",3,3.3,6.9,31,27,14.5,660.519855417254,2.3,1,391.717333994477
"391",616,"B4",3,2.5,8.4,27,27,13.5,572.55526111674,"B4",3,5.3,9.7,38,37,18.75,1104.46616727766,1.3,2.8,531.910906160922
"392",617,"B4",3,3.4,7.8,27,26,13.25,551.545860245858,"B4",3,3.5,10.7,47,40,21.75,1486.16967468882,2.9,0.1,934.623814442963
"393",618,"B4",3,1.7,6,24,21,11.25,397.607820219958,"B4",3,4,8.5,35,34,17.25,934.820163983813,2.5,2.3,537.212343763855
"394",619,"B4",3,1.5,7,25,23,12,452.38934211693,"B4",3,3.5,8,40,34,18.5,1075.21008569111,1,2,622.820743574177
"395",620,"B4",3,3.8,6.1,30,29,14.75,683.492751696629,"B4",3,4.7,7.6,42,40,20.5,1320.25431267111,1.5,0.9,636.761560974481
"396",621,"B4",3,2.3,7.5,27,26,13.25,551.545860245858,"B4",3,5,6.5,26,24,12.5,490.873852123405,0,2.7,0
"397",622,"B4",3,3.2,8.1,33,33,16.5,855.298599939821,"B4",3,3.5,7.8,36,26,15.5,754.767635024948,0,0.3,0
"398",623,"B4",3,2.2,4,22,21,10.75,363.05030103047,"B4",3,3.5,8.9,33,23,14,615.752160103599,4.9,1.3,252.701859073129
"399",624,"B4",3,2.2,4.8,16.5,18,8.625,233.705040995953,"B4",3,3.5,5.9,39,20,14.75,683.492751696629,1.1,1.3,449.787710700676
"400",625,"B4",3,2.7,9.4,25.5,29,13.625,583.207223707818,"B4",3,4.5,9,41,30,17.75,989.798035421634,0,1.8,406.590811713816
"401",626,"B4",3,2.5,6,29.5,22,12.875,520.768069717721,"B4",3,4,7.1,36,35,17.75,989.798035421634,1.1,1.5,469.029965703914
"402",627,"B4",3,2.8,7.3,32,23.5,13.875,604.805673201247,"B4",3,5.5,7.9,34,33,16.75,881.413088872786,0.600000000000001,2.7,276.607415671539
"403",628,"B4",3,3.3,5.5,20.5,16,9.125,261.586675796563,"B4",3,3.5,7.4,28,19,11.75,433.736135736241,1.9,0.2,172.149459939678
"404",629,"B4",3,1,3.5,14,7,5.25,86.5901475145687,"B4",3,2,5.7,19,18,9.25,268.802521422777,2.2,1,182.212373908208
"405",630,"B4",3,1.5,5.3,27,16,10.75,363.05030103047,"B4",3,4.5,5.9,38,37,18.75,1104.46616727766,0.600000000000001,3,741.415866247191
"406",631,"B4",3,1.8,4.1,15,14,7.25,165.129963854314,"B4",3,3.5,6.6,30,24,13.5,572.55526111674,2.5,1.7,407.425297262426
"407",632,"B4",3,1.8,4,20,17,9.25,268.802521422777,"B4",3,3,6.1,28,25,13.25,551.545860245858,2.1,1.2,282.743338823081
"408",633,"B4",1,2.8,7.2,19,18,9.25,268.802521422777,"B4",1,2,8.4,31,27,14.5,660.519855417254,1.2,0,391.717333994477
"409",634,"B4",1,2.5,12.3,28,23.2,12.8,514.718540364152,"B4",1,4,12.3,36,30,16.5,855.298599939821,0,1.5,340.580059575669
"410",635,"B4",1,2.4,8,20,19.3,9.825,303.259902346431,"B4",1,3.5,7.7,38,30,17,907.92027688745,0,1.1,604.660374541019
"411",636,"B4",1,2.4,9.4,28,23.5,12.875,520.768069717721,"B4",1,5,9,34,33,16.75,881.413088872786,0,2.6,360.645019155066
"412",636,"B4",1,2.4,9.4,28,23.5,12.875,520.768069717721,"B4",1,3.5,8.4,30,25,13.75,593.95736106932,0,1.1,73.1892913515998
"413",637,"B4",1,3,6.3,19,16,8.75,240.528187540469,"B4",1,3,5.4,30,27,14.25,637.939658219577,0,0,397.411470679109
"414",638,"B4",1,2.8,5.9,21.3,16,9.325,273.179152688309,"B4",1,4.5,6.5,34,33,16.75,881.413088872786,0.6,1.7,608.233936184477
"415",639,"B4",1,3.5,10,26,23,12.25,471.435247579318,"B4",1,4.5,10,36,35,17.75,989.798035421634,0,1,518.362787842316
"416",640,"B4",1,2,8.3,18,16.5,8.625,233.705040995953,"B4",1,3,8.3,31,25,14,615.752160103599,0,1,382.047119107646
"417",641,"B4",1,2.5,7.6,22,21.3,10.825,368.13379064306,"B4",1,4,11.7,34,33,16.75,881.413088872786,4.1,1.5,513.279298229726
"418",642,"B4",1,2.1,4.4,13,11.5,6.125,117.85881189483,"B4",1,5,5.8,26,22,12,452.38934211693,1.4,2.9,334.530530222101
"419",643,"B4",1,1.7,5.7,20,17,9.25,268.802521422777,"B4",1,3.5,6.8,30,29,14.75,683.492751696629,1.1,1.8,414.690230273853
"420",644,"B4",1,1.4,3.3,12,8,5,78.5398163397448,"B4",1,2,5.5,22,21,10.75,363.05030103047,2.2,0.6,284.510484690726
"421",645,"B4",1,1.2,6.8,24.7,22,11.675,428.216750142965,"B4",1,2,6.8,33,25,14.5,660.519855417254,0,0.8,232.303105274289
"422",646,"B4",1,2.5,6.2,25,22,11.75,433.736135736241,"B4",1,4.5,6.9,34,30,16,804.247719318987,0.7,2,370.511583582746
"423",647,"B4",1,6.7,2.7,33.5,27,15.125,718.688406893878,"B4",1,4.5,10.5,42,34,19,1134.11494794592,7.8,0,415.426541052038
"424",648,"B4",1,2.2,8.9,26.5,9,8.875,247.449508855409,"B4",1,3.5,9.5,49,45,23.5,1734.94454294496,0.6,1.3,1487.49503408955
"425",649,"B5",6,3,8.4,28,23,12.75,510.705155749191,"B5",6,6.5,9.9,44,44,22,1520.53084433746,1.5,3.5,1009.82568858827
"426",650,"B5",6,2.9,11.1,45,7,13,530.929158456675,"B5",6,6.5,10.9,54,40,23.5,1734.94454294496,0,3.6,1204.01538448829
"427",651,"B5",6,2.3,12.4,33,29,15.5,754.767635024948,"B5",6,4,12.4,42,32,18.5,1075.21008569111,0,1.7,320.442450666159
"428",652,"B5",6,4.5,9.8,42,33,18.75,1104.46616727766,"B5",6,4.5,10,44,37,20.25,1288.24933751266,0.199999999999999,0,183.783170235003
"429",653,"B5",6,11.8,3.2,36.5,32,17.125,921.321133050419,"B5",6,4,8.3,37,30,16.75,881.413088872786,5.1,0,0
"430",654,"B5",6,4,9.2,35.3,40,18.825,1113.31956807456,"B5",6,2.5,8.2,39,37,19,1134.11494794592,0,0,20.7953798713561
"431",655,"B5",6,3.5,9.3,30,29,14.75,683.492751696629,"B5",6,4.5,10,44,34,19.5,1194.59060652752,0.699999999999999,1,511.097854830889
"432",656,"B5",6,2.5,4.3,10.5,10,5.125,82.5158945419444,"B5",6,1.7,5.1,18,18,9,254.469004940773,0.8,0,171.953110398829
"433",657,"B5",6,4.6,11.3,39,38,19.25,1164.15642769587,"B5",6,4,11.3,44,43,21.75,1486.16967468882,0,0,322.013246992954
"434",658,"B5",6,3.5,9.2,33,28,15.25,730.616641500476,"B5",6,4.5,9.3,30,29,14.75,683.492751696629,0.100000000000001,1,0
"435",659,"B5",6,3.2,9.9,39,36,18.75,1104.46616727766,"B5",6,4.5,10.6,57,53,27.5,2375.82944427728,0.699999999999999,1.3,1271.36327699962
"436",660,"B5",6,4,10.6,38,35,18.25,1046.34670318625,"B5",6,7.5,11.3,54,44,24.5,1885.74099031727,0.700000000000001,3.5,839.394287131023
"437",661,"B5",6,3.8,8.9,37,36,18.25,1046.34670318625,"B5",6,4,10.6,41,40,20.25,1288.24933751266,1.7,0.2,241.902634326414
"438",662,"B5",6,4.9,16.4,37,35,18,1017.87601976309,"B5",6,7.3,16.4,66,47,28.25,2507.1872871055,0,2.4,1489.31126734241
"439",663,"B5",6,4.4,12.8,49,39,22,1520.53084433746,"B5",6,5.5,13,70,46,29,2642.07942166902,0.199999999999999,1.1,1121.54857733156
"440",664,"B5",6,3.5,10,32,31,15.75,779.311327631118,"B5",6,6,9.7,42,40,20.5,1320.25431267111,0,2.5,540.942985039992
"441",665,"B5",6,5.3,10.8,38,36.5,18.625,1089.78903909917,"B5",6,4.5,10.3,46,37,20.75,1352.65198691126,0,0,262.862947812084
"442",666,"B5",6,3.3,9.4,41,25,16.5,855.298599939821,"B5",6,7.5,17.3,43,36,19.75,1225.41748444087,7.9,4.2,370.118884501048
"443",667,"B5",5,6,10.8,43,37,20,1256.63706143592,"B5",5,8,12,68,61,32.25,3267.45270927423,1.2,2,2010.81564783832
"444",668,"B5",5,2.4,6.2,20,19.5,9.875,306.354371110217,"B5",5,3,6.5,27,24,12.75,510.705155749191,0.3,0.6,204.350784638974
"445",669,"B5",5,4.7,13.2,38,40,19.5,1194.59060652752,"B5",5,6.5,13.2,57,44,25.25,2002.96166620434,0,1.8,808.371059676824
"446",670,"B5",5,4.9,12,42,39,20.25,1288.24933751266,"B5",5,8,13.5,54,44,24.5,1885.74099031727,1.5,3.1,597.491652804609
"447",671,"B5",5,4.3,7.2,36,35,17.75,989.798035421634,"B5",5,6.5,8.8,44,32,19,1134.11494794592,1.6,2.2,144.316912524281
"448",672,"B5",5,2.7,9.3,32,28,15,706.858347057703,"B5",5,6,11,50,36,21.5,1452.20120412188,1.7,3.3,745.342857064178
"449",673,"B5",5,3.4,10,36,35,17.75,989.798035421634,"B5",5,5,10.5,44,43,21.75,1486.16967468882,0.5,1.6,496.371639267187
"450",674,"B5",5,3.5,14.2,37,34,17.75,989.798035421634,"B5",5,9,14.2,62,47,27.25,2332.82889483127,0,5.5,1343.03085940964
"451",675,"B5",5,3.3,7.6,32,23,13.75,593.95736106932,"B5",5,4.5,11.7,39,34,18.25,1046.34670318625,4.1,1.2,452.38934211693
"452",675,"B5",5,3.3,11.7,47,39,21.5,1452.20120412188,"B5",5,4.5,11.7,39,34,18.25,1046.34670318625,0,1.2,0
"453",676,"B5",5,3.5,8.9,35,34,17.25,934.820163983813,"B5",5,3,10.1,47,39,21.5,1452.20120412188,1.2,0,517.381040138069
"454",678,"B5",5,5,13.2,43,42.5,21.375,1435.36423099405,"B5",5,5,13.2,50,49,24.75,1924.4218498646,0,0,489.057618870549
"455",679,"B5",5,4.3,11.8,33,32,16.25,829.576810088555,"B5",5,8,11.2,59,49,27,2290.22104446696,0,3.7,1460.6442343784
"456",680,"B5",5,5.2,11.4,43,42,21.25,1418.62543263664,"B5",5,7.5,12,60,44,26,2123.7166338267,0.6,2.3,705.091201190059
"457",681,"B5",5,4,10.3,34,33,16.75,881.413088872786,"B5",5,5,10.4,48,47,23.75,1772.05460616549,0.0999999999999996,1,890.641517292706
"458",682,"B5",5,3.8,10.6,42,41,20.75,1352.65198691126,"B5",5,3,12.4,64,36,25,1963.49540849362,1.8,0,610.843421582365
"459",683,"B5",5,4.5,14.7,43,42,21.25,1418.62543263664,"B5",5,4,14.7,53,52,26.25,2164.75368786422,0,0,746.128255227576
"460",684,"B5",5,2,9.2,34,27,15.25,730.616641500476,"B5",5,2.5,9.7,41,25,16.5,855.298599939821,0.5,0.5,124.681958439345
"461",685,"B5",5,2.7,11.2,41,15,14,615.752160103599,"B5",5,4.2,10.6,41,26,16.75,881.413088872786,0,1.5,265.660928769187
"462",686,"B5",5,2.2,4.1,12,11,5.75,103.868907109313,"B5",5,2.5,4.8,10,7,4.25,56.7450173054656,0.7,0.3,0
"463",687,"B5",1,2.5,6.4,25,19.5,11.125,388.821178266949,"B5",1,3,7.7,35,33,17,907.92027688745,1.3,0.5,519.099098620501
"464",688,"B5",1,1.7,5.9,23,20,10.75,363.05030103047,"B5",1,3,7.4,25,19,11,380.132711084365,1.5,1.3,17.0824100538945
"465",689,"B5",1,2.2,6.2,23.5,23.5,11.75,433.736135736241,"B5",1,4,7.8,45,43,22,1520.53084433746,1.6,1.8,1086.79470860122
"466",690,"B5",1,3.3,7.7,30,25,13.75,593.95736106932,"B5",1,5.6,10.8,52,51,25.75,2083.07227887088,3.1,2.3,1489.11491780156
"467",690,"B5",1,3.3,7.7,30,25,13.75,593.95736106932,"B5",1,5.5,10.9,52,36,22,1520.53084433746,3.2,2.2,926.57348326814
"468",691,"B5",1,3,7.5,24,22,11.5,415.47562843725,"B5",1,3.5,8.3,40,29,17.25,934.820163983813,0.800000000000001,0.5,519.344535546563
"469",692,"B5",1,2.7,6,24.5,16,10.125,322.062334378166,"B5",1,4,8.1,38,30,17,907.92027688745,2.1,1.3,585.857942509284
"470",693,"B5",1,2.2,5.3,17.5,12,7.375,170.873187924157,"B5",1,2,5,14,13,6.75,143.138815279185,0,0,0
"471",694,"B5",1,2.8,8.9,29,25,13.5,572.55526111674,"B5",1,2.5,9.9,19,18,9.25,268.802521422777,1,0,0
"472",695,"B5",1,2,9.3,30,24,13.5,572.55526111674,"B5",1,3,10.8,40,37,19.25,1164.15642769587,1.5,1,591.601166579128
"473",696,"B5",1,3.2,8,19,18,9.25,268.802521422777,"B5",1,4.5,7,43,30,18.25,1046.34670318625,0,1.3,777.544181763474
"474",697,"B5",1,2.7,9.2,28,27,13.75,593.95736106932,"B5",1,5.5,11.1,50,49,24.75,1924.4218498646,1.9,2.8,1330.46448879528
"475",698,"B5",1,3.7,12.2,40,38,19.5,1194.59060652752,"B5",1,5.5,13.3,57,52,27.25,2332.82889483127,1.1,1.8,1138.23828830375
"476",699,"B5",1,2,6.7,30,21,12.75,510.705155749191,"B5",1,4.5,10.2,32,31,15.75,779.311327631118,3.5,2.5,268.606171881927
"477",700,"B5",1,2,3,10.5,9.5,5,78.5398163397448,"B5",1,2.5,3.9,18,15,8.25,213.824649984955,0.9,0.5,135.28483364521
"478",701,"B5",1,1.2,10.5,22,18,10,314.159265358979,"B5",1,5,11.5,52,50,25.5,2042.82062299676,1,3.8,1728.66135763778
"479",702,"B5",1,3.2,7.3,28.3,27,13.825,600.454567376026,"B5",1,4.5,8.9,40,34,18.5,1075.21008569111,1.6,1.3,474.755518315081
"480",703,"B5",1,3.9,1.7,19,15,8.5,226.980069221863,"B5",1,2,5.3,30,25,13.75,593.95736106932,3.6,0,366.977291847458
"481",704,"B5",1,1.6,4.5,17,14,7.75,188.691908756237,"B5",1,3.3,9.3,30,28,14.5,660.519855417254,4.8,1.7,471.827946661017
"482",705,"B5",1,3,8.1,27,21,12,452.38934211693,"B5",1,2,8.7,35,32,16.75,881.413088872786,0.6,0,429.023746755856
"483",706,"B5",1,2.3,7.2,26.5,24,12.625,500.740416551086,"B5",1,3.5,9.8,41,30,17.75,989.798035421634,2.6,1.2,489.057618870549
"484",707,"B5",1,2,5.8,21,20.5,10.375,338.162996727814,"B5",1,2.5,8.2,32,29,15.25,730.616641500476,2.4,0.5,392.453644772662
"485",708,"B5",1,3,6,22,20,10.5,346.360590058275,"B5",1,2.5,7.7,27,22,12.25,471.435247579318,1.7,0,125.074657521044
"486",709,"B5",1,1.3,3.1,7,5,3,28.2743338823081,"B5",1,1.2,2.7,7,10,4.25,56.7450173054656,0,0,28.4706834231575
"487",710,"B5",3,2,3.2,10,10,5,78.5398163397448,"B5",3,1.5,3.4,11,6,4.25,56.7450173054656,0.2,0,0
"488",711,"B5",3,3.3,6.3,26,11,9.25,268.802521422777,"B5",3,2,5.9,29,28,14.25,637.939658219577,0,0,369.137136796801
"489",712,"B5",3,3,3.6,20,15,8.75,240.528187540469,"B5",3,4.5,8.3,27,23,12.5,490.873852123405,4.7,1.5,250.345664582937
"490",712,"B5",4,3.1,8.3,27,26,13.25,551.545860245858,"B5",3,4.5,8.3,27,23,12.5,490.873852123405,0,1.4,0
"491",713,"B5",3,1.5,3,5,6,2.75,23.7582944427728,"B5",3,1,4.2,11,10,5.25,86.5901475145687,1.2,0,62.8318530717959
"492",714,"B5",3,8.7,2.8,12,11,5.75,103.868907109313,"B5",3,2,4,16,11,6.75,143.138815279185,1.2,0,39.2699081698724
"493",715,"B5",3,2.5,6.4,24,18,10.5,346.360590058275,"B5",3,2.5,5.5,29,28,14.25,637.939658219577,0,0,291.579068161303
"494",716,"B5",3,1,4.3,9,9.7,4.675,68.6614709396134,"B5",3,1,4.3,10,9,4.75,70.8821842466197,0,0,2.22071330700628
"495",717,"B5",3,1.7,7.4,14,16.5,7.625,182.654160375119,"B5",3,1,7.4,27,17,11,380.132711084365,0,0,197.478550709246
"496",718,"B5",3,2,4.4,17,12,7.25,165.129963854314,"B5",3,1.5,4.1,20,15,8.75,240.528187540469,0,0,75.398223686155
"497",719,"B5",3,2.5,4.9,18,17,8.75,240.528187540469,"B5",3,3,5.5,25,21,11.5,415.47562843725,0.6,0.5,174.947440896782
"498",720,"B5",3,2.3,5.3,24,16,10,314.159265358979,"B5",3,4,6.1,37,27,16,804.247719318987,0.8,1.7,490.088453960008
"499",721,"B5",3,2,5.1,18,20,9.5,283.528736986479,"B5",3,3,6,30,24,13.5,572.55526111674,0.9,1,289.026524130261
"500",722,"B5",3,2,2.8,9,8,4.25,56.7450173054656,"B5",3,2.7,2.7,16,12,7,153.9380400259,0,0.7,97.1930227204342
"501",723,"B5",3,2.2,3.2,12.5,8,5.125,82.5158945419444,"B5",3,3,5.5,25,21,11.5,415.47562843725,2.3,0.8,332.959733895306
"502",725,"B5",3,2,4.7,19.5,1,5.125,82.5158945419444,"B5",3,3,4.1,21,19,10,314.159265358979,0,1,231.643370817035
"503",726,"B5",3,3.2,5.4,29,24.5,13.375,562.001473296087,"B5",3,3.3,5.7,33,32,16.25,829.576810088555,0.3,0.0999999999999996,267.575336792468
"504",727,"B5",3,3,6.1,24.5,21,11.375,406.492636943392,"B5",3,3.3,4.8,26,25,12.75,510.705155749191,0,0.3,104.212518805799
"505",728,"B5",3,1.2,2.9,13,9,5.5,95.0331777710912,"B5",3,1,2.7,15,13,7,153.9380400259,0,0,58.9048622548086
"506",729,"B5",3,6.5,7.1,24,18,10.5,346.360590058275,"B5",3,1.5,7.1,27,20,11.75,433.736135736241,0,0,87.3755456779662
"507",730,"B5",3,2.9,7,29,22,12.75,510.705155749191,"B5",3,3.7,7.2,30,25,13.75,593.95736106932,0.2,0.8,83.2522053201296
"508",731,"B5",3,2.5,3.7,16,14,7.5,176.714586764426,"B5",3,3.2,3.8,17,16,8.25,213.824649984955,0.0999999999999996,0.7,37.1100632205294
"509",732,"B5",3,3.3,3.5,17,13,7.5,176.714586764426,"B5",3,2.7,5.3,24,22,11.5,415.47562843725,1.8,0,238.761041672824
"510",733,"B5",2,2.3,4.1,11,9,5,78.5398163397448,"B5",2,1.5,3.1,13,13,6.5,132.732289614169,0,0,54.1924732744239
"511",734,"B5",2,3.5,11.1,36,22,14.5,660.519855417254,"B5",7,4,9.9,34,36,17.5,962.112750161874,0,0.5,301.59289474462
"512",735,"B5",2,3.2,9.8,35,32,16.75,881.413088872786,"B5",7,5,10.4,42,31,18.25,1046.34670318625,0.6,1.8,164.933614313464
"513",737,"B5",2,3,9.5,28,23,12.75,510.705155749191,"B5",7,3.7,9.5,30,28,14.5,660.519855417254,0,0.7,149.814699668063
"514",738,"B5",2,3.2,7,34,32,16.5,855.298599939821,"B5",7,4.3,6.6,34,33,16.75,881.413088872786,0,1.1,26.1144889329652
"515",739,"B5",2,1,4.7,7,5,3,28.2743338823081,"B5",7,1,4.8,10,10,5,78.5398163397448,0.0999999999999996,0,50.2654824574367
"516",740,"B5",2,2,9.8,30,27,14.25,637.939658219577,"B5",7,4,9.8,35,30,16.25,829.576810088555,0,2,191.637151868977
"517",741,"B5",2,4.3,13.8,44,44,22,1520.53084433746,"B5",7,7,13.8,65,58,30.75,2970.57220351,0,2.7,1450.04135917254
"518",742,"B5",2,2.5,5.2,17,18,8.75,240.528187540469,"B5",2,2,5.7,32,20,13,530.929158456675,0.5,0,290.400970916207
"519",743,"B5",2,3.5,10.2,45,32,19.25,1164.15642769587,"B5",7,5.5,9.5,50,49,24.75,1924.4218498646,0,2,760.26542216873
"520",744,"B5",2,3.5,5.9,15,10,6.25,122.718463030851,"B5",7,2.5,5,20,17,9.25,268.802521422777,0,0,146.084058391925
"521",745,"B5",2,1.7,6.4,20,17,9.25,268.802521422777,"B5",2,3.7,5.5,30,26,14,615.752160103599,0,2,346.949638680823
"522",746,"B5",2,1.7,9.5,39,33,18,1017.87601976309,"B5",7,5,9.5,43,32,18.75,1104.46616727766,0,3.3,86.5901475145688
"523",747,"B5",2,4.6,9.1,40,34,18.5,1075.21008569111,"B5",7,3.5,8.9,49,40,22.25,1555.2847130678,0,0,480.07462737669
"524",748,"B5",7,2.3,7.5,29,25,13.5,572.55526111674,"B5",7,3,6.9,32,30,15.5,754.767635024948,0,0.7,182.212373908208
"525",749,"B5",7,4.5,8,37,33,17.5,962.112750161874,"B5",7,4,8.2,36,34,17.5,962.112750161874,0.199999999999999,0,0
"526",750,"B5",7,2.1,8.6,29,27,14,615.752160103599,"B5",7,2.5,8.6,28,27,13.75,593.95736106932,0,0.4,0
"527",751,"B5",7,3.5,11.1,42,42,21,1385.4423602331,"B5",7,5,11.1,60,48,27,2290.22104446696,0,1.5,904.77868423386
"528",752,"B5",7,3,9.9,36,32,17,907.92027688745,"B5",7,4,9.5,60,47,26.75,2248.00589318435,0,1,1340.0856162969
"529",753,"B5",7,2.8,9.7,39,38,19.25,1164.15642769587,"B5",7,4.5,8.4,45,35,20,1256.63706143592,0,1.7,92.4806337400496
"530",754,"B5",7,5,13.7,40,32,18,1017.87601976309,"B5",7,6,13.7,47,43,22.5,1590.43128087983,0,1,572.55526111674
"531",755,"B5",7,1.1,2.6,9,7.5,4.125,53.4561624962388,"B5",7,1,1.8,14,12,6.5,132.732289614169,0,0,79.2761271179299
"532",756,"B5",7,4.7,13.7,47,44,22.75,1625.97054777357,"B5",7,7.3,13.7,55,50,26.25,2164.75368786422,0,2.6,538.78314009065
"533",757,"B5",7,4.7,9.6,40,39,19.75,1225.41748444087,"B5",7,3.5,8.5,49,42,22.75,1625.97054777357,0,0,400.553063332698
"534",758,"B5",7,2.7,7.95,34,24,14.5,660.519855417254,"B5",7,3.5,7.1,48,25,18.25,1046.34670318625,0,0.8,385.826847768997
"535",759,"B5",7,3.7,8.5,44,40,21,1385.4423602331,"B5",7,6,8.5,48,46,23.5,1734.94454294496,0,2.3,349.502182711865
"536",760,"B5",7,2.7,3.5,18,15,8.25,213.824649984955,"B5",7,3,5.3,23,22,11.25,397.607820219958,1.8,0.3,183.783170235003
"537",761,"B5",7,2.7,6.6,32,27,14.75,683.492751696629,"B5",7,1.5,6.2,33,29,15.5,754.767635024948,0,0,71.2748833283184
"538",762,"B5",7,5.3,4.3,31,23,13.5,572.55526111674,"B5",7,4,8.3,44,41,21.25,1418.62543263664,4,0,846.070171519901
"539",763,"B5",7,2.5,5,19.6,18,9.4,277.591126871194,"B5",7,2.5,4.9,24,23,11.75,433.736135736241,0,0,156.145008865047
"540",764,"B5",4,3,6.6,28,23.5,12.875,520.768069717721,"B5",4,3.5,8.9,45,43,22,1520.53084433746,2.3,0.5,999.762774619739
"541",765,"B5",4,3.5,9.6,39,34,18.25,1046.34670318625,"B5",4,4.3,10.6,49,46,23.75,1772.05460616549,1,0.8,725.707902979242
